Time,Emotion,Confidence,Details
2024-08-23 07:56:00,happy,0.57,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.57, 'sad': 0.23, 'surprise': 0.0, 'neutral': 0.12}"
2024-08-23 07:56:00,sad,0.47,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.3, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:00,neutral,0.55,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.4, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.55}"
2024-08-23 07:56:01,happy,0.41,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.41, 'sad': 0.39, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:01,neutral,0.56,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.4, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.56}"
2024-08-23 07:56:01,happy,0.47,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.47, 'sad': 0.32, 'surprise': 0.0, 'neutral': 0.14}"
2024-08-23 07:56:01,happy,0.47,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.47, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.14}"
2024-08-23 07:56:01,sad,0.45,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.34, 'sad': 0.45, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:01,sad,0.4,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.36, 'sad': 0.4, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:01,happy,0.45,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.45, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:01,neutral,0.64,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.32, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.64}"
2024-08-23 07:56:01,happy,0.67,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.67, 'sad': 0.21, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:01,neutral,0.85,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.08, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.85}"
2024-08-23 07:56:01,sad,0.43,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.35, 'sad': 0.43, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:01,neutral,0.8,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.01, 'happy': 0.16, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.8}"
2024-08-23 07:56:01,sad,0.46,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.32, 'sad': 0.46, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:01,neutral,0.68,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.21, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.68}"
2024-08-23 07:56:01,sad,0.39,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.37, 'sad': 0.39, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:01,sad,0.47,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.31, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:02,happy,0.52,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.52, 'sad': 0.31, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:02,happy,0.42,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.42, 'sad': 0.37, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:02,sad,0.5,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.25, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:02,sad,0.42,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.37, 'sad': 0.42, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:02,sad,0.42,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.37, 'sad': 0.42, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:02,sad,0.42,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.33, 'sad': 0.42, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:02,sad,0.51,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.31, 'sad': 0.51, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:02,sad,0.53,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.26, 'sad': 0.53, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:02,sad,0.56,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.18, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:02,angry,0.45,"{'angry': 0.45, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.08, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.38}"
2024-08-23 07:56:02,sad,0.48,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.33, 'sad': 0.48, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:02,neutral,0.36,"{'angry': 0.29, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.21, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.36}"
2024-08-23 07:56:02,happy,0.42,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.42, 'sad': 0.37, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:02,sad,0.4,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.37, 'sad': 0.4, 'surprise': 0.0, 'neutral': 0.15}"
2024-08-23 07:56:02,angry,0.59,"{'angry': 0.59, 'disgust': 0.01, 'fear': 0.06, 'happy': 0.11, 'sad': 0.14, 'surprise': 0.01, 'neutral': 0.09}"
2024-08-23 07:56:03,fear,0.26,"{'angry': 0.23, 'disgust': 0.01, 'fear': 0.26, 'happy': 0.14, 'sad': 0.21, 'surprise': 0.09, 'neutral': 0.05}"
2024-08-23 07:56:03,happy,0.43,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.43, 'sad': 0.12, 'surprise': 0.04, 'neutral': 0.1}"
2024-08-23 07:56:03,happy,0.42,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.42, 'sad': 0.16, 'surprise': 0.04, 'neutral': 0.18}"
2024-08-23 07:56:03,sad,0.29,"{'angry': 0.17, 'disgust': 0.01, 'fear': 0.19, 'happy': 0.15, 'sad': 0.29, 'surprise': 0.04, 'neutral': 0.16}"
2024-08-23 07:56:03,happy,0.27,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.27, 'sad': 0.26, 'surprise': 0.02, 'neutral': 0.19}"
2024-08-23 07:56:03,sad,0.42,"{'angry': 0.08, 'disgust': 0.01, 'fear': 0.13, 'happy': 0.21, 'sad': 0.42, 'surprise': 0.01, 'neutral': 0.14}"
2024-08-23 07:56:03,sad,0.48,"{'angry': 0.08, 'disgust': 0.02, 'fear': 0.14, 'happy': 0.16, 'sad': 0.48, 'surprise': 0.01, 'neutral': 0.11}"
2024-08-23 07:56:03,sad,0.4,"{'angry': 0.14, 'disgust': 0.03, 'fear': 0.15, 'happy': 0.17, 'sad': 0.4, 'surprise': 0.02, 'neutral': 0.09}"
2024-08-23 07:56:03,sad,0.26,"{'angry': 0.14, 'disgust': 0.01, 'fear': 0.22, 'happy': 0.23, 'sad': 0.26, 'surprise': 0.05, 'neutral': 0.09}"
2024-08-23 07:56:03,sad,0.26,"{'angry': 0.14, 'disgust': 0.01, 'fear': 0.22, 'happy': 0.23, 'sad': 0.26, 'surprise': 0.05, 'neutral': 0.09}"
2024-08-23 07:56:03,angry,0.61,"{'angry': 0.61, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.09, 'neutral': 0.03}"
2024-08-23 07:56:03,fear,0.29,"{'angry': 0.16, 'disgust': 0.01, 'fear': 0.29, 'happy': 0.14, 'sad': 0.29, 'surprise': 0.02, 'neutral': 0.08}"
2024-08-23 07:56:03,angry,0.46,"{'angry': 0.46, 'disgust': 0.0, 'fear': 0.26, 'happy': 0.03, 'sad': 0.08, 'surprise': 0.13, 'neutral': 0.04}"
2024-08-23 07:56:03,sad,0.48,"{'angry': 0.1, 'disgust': 0.01, 'fear': 0.19, 'happy': 0.11, 'sad': 0.48, 'surprise': 0.01, 'neutral': 0.1}"
2024-08-23 07:56:03,sad,0.36,"{'angry': 0.18, 'disgust': 0.01, 'fear': 0.17, 'happy': 0.16, 'sad': 0.36, 'surprise': 0.01, 'neutral': 0.11}"
2024-08-23 07:56:04,angry,0.72,"{'angry': 0.72, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.05}"
2024-08-23 07:56:04,sad,0.5,"{'angry': 0.11, 'disgust': 0.01, 'fear': 0.1, 'happy': 0.15, 'sad': 0.5, 'surprise': 0.01, 'neutral': 0.13}"
2024-08-23 07:56:04,angry,0.62,"{'angry': 0.62, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.02, 'neutral': 0.1}"
2024-08-23 07:56:04,happy,0.42,"{'angry': 0.11, 'disgust': 0.02, 'fear': 0.15, 'happy': 0.42, 'sad': 0.13, 'surprise': 0.01, 'neutral': 0.17}"
2024-08-23 07:56:04,happy,0.53,"{'angry': 0.13, 'disgust': 0.01, 'fear': 0.07, 'happy': 0.53, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.14}"
2024-08-23 07:56:04,neutral,0.75,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.02, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.75}"
2024-08-23 07:56:04,happy,0.77,"{'angry': 0.02, 'disgust': 0.01, 'fear': 0.03, 'happy': 0.77, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.09}"
2024-08-23 07:56:05,happy,0.84,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.84, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.03}"
2024-08-23 07:56:05,happy,0.84,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.84, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.03}"
2024-08-23 07:56:05,happy,0.46,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.46, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.13}"
2024-08-23 07:56:05,happy,0.46,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.46, 'sad': 0.36, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:05,happy,0.49,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.49, 'sad': 0.29, 'surprise': 0.0, 'neutral': 0.14}"
2024-08-23 07:56:05,fear,0.41,"{'angry': 0.12, 'disgust': 0.04, 'fear': 0.41, 'happy': 0.1, 'sad': 0.26, 'surprise': 0.01, 'neutral': 0.06}"
2024-08-23 07:56:05,happy,0.43,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.43, 'sad': 0.34, 'surprise': 0.0, 'neutral': 0.11}"
2024-08-23 07:56:05,sad,0.4,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.38, 'sad': 0.4, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:05,neutral,0.82,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.82}"
2024-08-23 07:56:05,happy,0.53,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.53, 'sad': 0.29, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:05,neutral,0.71,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.03, 'sad': 0.18, 'surprise': 0.01, 'neutral': 0.71}"
2024-08-23 07:56:05,happy,0.71,"{'angry': 0.18, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.71, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.0}"
2024-08-23 07:56:06,happy,0.4,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.4, 'sad': 0.39, 'surprise': 0.0, 'neutral': 0.1}"
2024-08-23 07:56:06,neutral,0.85,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.85}"
2024-08-23 07:56:06,happy,0.42,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.42, 'sad': 0.36, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:06,sad,0.46,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.34, 'sad': 0.46, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:06,sad,0.48,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.34, 'sad': 0.48, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:06,happy,0.91,"{'angry': 0.02, 'disgust': 0.01, 'fear': 0.01, 'happy': 0.91, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.01}"
2024-08-23 07:56:06,happy,0.44,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.44, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:06,sad,0.54,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.27, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:06,happy,0.49,"{'angry': 0.14, 'disgust': 0.01, 'fear': 0.17, 'happy': 0.49, 'sad': 0.11, 'surprise': 0.0, 'neutral': 0.09}"
2024-08-23 07:56:06,neutral,0.63,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.05, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.63}"
2024-08-23 07:56:06,sad,0.52,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.26, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:06,happy,0.24,"{'angry': 0.21, 'disgust': 0.09, 'fear': 0.15, 'happy': 0.24, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:06,neutral,0.78,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.03, 'neutral': 0.78}"
2024-08-23 07:56:06,sad,0.63,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.17, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:06,neutral,0.76,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.01, 'sad': 0.13, 'surprise': 0.01, 'neutral': 0.76}"
2024-08-23 07:56:06,sad,0.65,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.17, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:06,sad,0.44,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.37, 'sad': 0.44, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:06,sad,0.58,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.2, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:06,angry,0.27,"{'angry': 0.27, 'disgust': 0.05, 'fear': 0.16, 'happy': 0.2, 'sad': 0.24, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:06,sad,0.59,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.22, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:06,sad,0.45,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.38, 'sad': 0.45, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:06,sad,0.61,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.16, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:06,neutral,0.37,"{'angry': 0.24, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.09, 'sad': 0.14, 'surprise': 0.06, 'neutral': 0.37}"
2024-08-23 07:56:07,sad,0.58,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.21, 'sad': 0.58, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,happy,0.41,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.41, 'sad': 0.41, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,sad,0.41,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.4, 'sad': 0.41, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:07,happy,0.45,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.45, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:07,neutral,0.56,"{'angry': 0.29, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.01, 'neutral': 0.56}"
2024-08-23 07:56:07,sad,0.44,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.39, 'sad': 0.44, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,neutral,0.58,"{'angry': 0.27, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.0, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.58}"
2024-08-23 07:56:07,happy,0.47,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.47, 'sad': 0.39, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,happy,0.51,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.51, 'sad': 0.33, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,neutral,0.61,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.04, 'neutral': 0.61}"
2024-08-23 07:56:07,sad,0.41,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.4, 'sad': 0.41, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:07,sad,0.47,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.34, 'sad': 0.47, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:07,neutral,0.83,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.0, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.83}"
2024-08-23 07:56:07,sad,0.5,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.33, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:07,neutral,0.77,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.77}"
2024-08-23 07:56:07,happy,0.49,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.49, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,neutral,0.74,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.08, 'surprise': 0.02, 'neutral': 0.74}"
2024-08-23 07:56:07,happy,0.49,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.49, 'sad': 0.35, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:07,neutral,0.74,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.01, 'sad': 0.08, 'surprise': 0.02, 'neutral': 0.74}"
2024-08-23 07:56:07,sad,0.5,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.29, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:07,sad,0.5,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.34, 'sad': 0.5, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:07,neutral,0.45,"{'angry': 0.19, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.08, 'neutral': 0.45}"
2024-08-23 07:56:08,sad,0.61,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.18, 'sad': 0.61, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:08,neutral,0.61,"{'angry': 0.15, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.04, 'neutral': 0.61}"
2024-08-23 07:56:08,sad,0.63,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.17, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:08,sad,0.44,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.39, 'sad': 0.44, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:08,neutral,0.67,"{'angry': 0.15, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.02, 'neutral': 0.67}"
2024-08-23 07:56:08,sad,0.49,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.33, 'sad': 0.49, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:08,neutral,0.59,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.02, 'sad': 0.09, 'surprise': 0.05, 'neutral': 0.59}"
2024-08-23 07:56:08,sad,0.65,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.15, 'sad': 0.65, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:08,sad,0.53,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.29, 'sad': 0.53, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:08,sad,0.56,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.26, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:08,sad,0.52,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.25, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.07}"
2024-08-23 07:56:08,sad,0.54,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.24, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:08,sad,0.6,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.22, 'sad': 0.6, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:08,sad,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.25, 'sad': 0.55, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:08,sad,0.62,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.16, 'sad': 0.62, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:08,sad,0.52,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.34, 'sad': 0.52, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:08,neutral,0.56,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.08, 'surprise': 0.06, 'neutral': 0.56}"
2024-08-23 07:56:08,sad,0.63,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.19, 'sad': 0.63, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:08,neutral,0.54,"{'angry': 0.19, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.02, 'sad': 0.1, 'surprise': 0.02, 'neutral': 0.54}"
2024-08-23 07:56:09,sad,0.43,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.39, 'sad': 0.43, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:09,sad,0.54,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.31, 'sad': 0.54, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:09,sad,0.56,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.23, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:09,happy,0.55,"{'angry': 0.16, 'disgust': 0.01, 'fear': 0.13, 'happy': 0.55, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.09}"
2024-08-23 07:56:09,neutral,0.86,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.86}"
2024-08-23 07:56:09,sad,0.56,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.23, 'sad': 0.56, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:09,neutral,0.86,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.02, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.0, 'neutral': 0.86}"
2024-08-23 07:56:09,happy,0.55,"{'angry': 0.16, 'disgust': 0.01, 'fear': 0.13, 'happy': 0.55, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.09}"
2024-08-23 07:56:09,sad,0.59,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.2, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.06}"
2024-08-23 07:56:09,happy,0.71,"{'angry': 0.06, 'disgust': 0.05, 'fear': 0.04, 'happy': 0.71, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.05}"
2024-08-23 07:56:09,sad,0.59,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.17, 'sad': 0.59, 'surprise': 0.0, 'neutral': 0.05}"
2024-08-23 07:56:09,angry,0.41,"{'angry': 0.41, 'disgust': 0.09, 'fear': 0.15, 'happy': 0.15, 'sad': 0.13, 'surprise': 0.0, 'neutral': 0.08}"
2024-08-23 07:56:09,neutral,0.55,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.03, 'sad': 0.22, 'surprise': 0.03, 'neutral': 0.55}"
